Request ID,Memory Required,Node Allocated,Node Data,Time Taken,Failed Requests
								327463,			16

	10238,			27,			
								327558,			32

	10239,			15,			
								327622,			16

	10240,			21,			
								327694,			32

	10241,			18,			
								327757,			32

	10242,			24,			
								327821,			32

	10243,			11,			
								327653,			16

	10244,			1,			
								1473,			1

	10245,			21,			
								80777,			32

	10246,			23,			
								327884,			32

	10247,			11,			
								327950,			16

	10248,			19,			
								328012,			32

	10249,			27,			
								328076,			32

	10250,			29,			
								328139,			32

	10251,			31,			
								328205,			32

	10252,			28,			
								328268,			32

	10253,			16,			
								327981,			16

	10254,			29,			
								328332,			32

	10255,			31,			
								328395,			32

	10256,			30,			
								20298,			32

	10257,			3,			
								5014,			4

	10258,			16,			
								328461,			16

	10259,			12,			
								328492,			16

	10260,			18,			
								328523,			32

	10261,			24,			
								328587,			32

	10262,			20,			
								328650,			32

	10263,			14,			
								80841,			16

	10264,			32,			
								80907,			32

	10265,			3,			
								5022,			4

	10266,			31,			
								328717,			32

	10267,			31,			
								328780,			32

	10268,			20,			
								328844,			32

	10269,			2,			
								5008,			2

	10270,			28,			
								328907,			32

	10271,			4,			
								5029,			4

	10272,			12,			
								20363,			16

	10273,			25,			
								328972,			32

	10274,			26,			
								329035,			32

	10275,			1,			
								4818,			1

	10276,			1,			
								20398,			1

	10277,			30,			
								329099,			32

	10278,			20,			
								329162,			32

	10279,			18,			
								329228,			32

	10280,			25,			
								81034,			32

	10281,			7,			
								20410,			8

	10282,			22,			
								329291,			32

	10283,			31,			
								329355,			32

	10284,			18,			
								80970,			32

	10285,			5,			
								80667,			8

	10286,			12,			
								80872,			16

	10287,			19,			
								329418,			32

	10288,			8,			
								81099,			8

	10289,			29,			
								329483,			32

	10290,			1,			
								20399,			1

	10291,			7,			
								81114,			8

	10292,			16,			
								81129,			16

	10293,			6,			
								81164,			8

	10294,			6,			
								81179,			8

	10295,			9,			
								81194,			16

	10296,			16,			
								81226,			16

	10297,			8,			
								81258,			8

	10298,			24,			
								329546,			32

	10299,			2,			
								20400,			2

	10300,			4,			
								20403,			4

	10301,			13,			
								81290,			16

	10302,			22,			
								329610,			32

	10303,			3,			
								78659,			4

	10304,			32,			
								81352,			32

	10305,			4,			
								80595,			4

	10306,			11,			
								81321,			16

	10307,			19,			
								329673,			32

	10308,			12,			
								5036,			16

	10309,			10,			
								329742,			16

	10310,			24,			
								329804,			32

	10311,			14,			
								329773,			16

	10312,			18,			
								329868,			32

	10313,			21,			
								329931,			32

	10314,			6,			
								5069,			8

	10315,			21,			
								329996,			32

	10316,			6,			
								5084,			8

	10317,			1,			
								77814,			1

	10318,			8,			
								81273,			8

	10319,			25,			
								81418,			32

	10320,			6,			
								81483,			8

	10321,			27,			
								330059,			32

	10322,			24,			
								330123,			32

	10323,			17,			
								330186,			32

	10324,			4,			
								4895,			4

	10325,			20,			
								330252,			32

	10326,			30,			
								330315,			32

	10327,			23,			
								330379,			32

	10328,			29,			
								81545,			32

	10329,			17,			
								330442,			32

	10330,			32,			
								330507,			32

	10331,			1,			
								4904,			1

	10332,			1,			
								4905,			1

	10333,			27,			
								81608,			32

	10334,			18,			
								330570,			32

	10335,			10,			
								81513,			16

	10336,			20,			
								330634,			32

	10337,			18,			
								330697,			32

	10338,			12,			
								330765,			16

	10339,			1,			
								4907,			1

	10340,			10,			
								81674,			16

	10341,			32,			
								330827,			32

	10342,			5,			
								81498,			8

	10343,			4,			
								5101,			4

	10344,			20,			
								81736,			32

	10345,			1,			
								4908,			1

	10346,			32,			
								330891,			32

	10347,			6,			
								81706,			8

	10348,			2,			
								81723,			2

	10349,			3,			
								81729,			4

	10350,			6,			
								330797,			8

	10351,			7,			
								330812,			8

	10352,			18,			
								330954,			32

	10353,			11,			
								20426,			16

	10354,			10,			
								331020,			16

	10355,			29,			
								331082,			32

	10356,			9,			
								81801,			16

	10357,			11,			
								81832,			16

	10358,			11,			
								331051,			16

	10359,			27,			
								331146,			32

	10360,			7,			
								20458,			8

	10361,			9,			
								331210,			16

	10362,			6,			
								20473,			8

	10363,			5,			
								331242,			8

	10364,			14,			
								81864,			16

	10365,			16,			
								331276,			16

	10366,			31,			
								331338,			32

	10367,			27,			
								331402,			32

	10368,			5,			
								5136,			8

	10369,			31,			
								331465,			32

	10370,			7,			
								5151,			8

	10371,			4,			
								5168,			4

	10372,			28,			
								331530,			32

	10373,			28,			
								331593,			32

	10374,			24,			
								331657,			32

	10375,			12,			
								81895,			16

	10376,			15,			
								81935,			16

	10377,			13,			
								331307,			16

	10378,			10,			
								331721,			16

	10379,			24,			
								331789,			32

	10380,			19,			
								331852,			32

	10381,			16,			
								331752,			16

	10382,			5,			
								5115,			8

	10383,			9,			
								331917,			16

	10384,			30,			
								331979,			32

	10385,			3,			
								5175,			4

	10386,			9,			
								20495,			16

	10387,			27,			
								332044,			32

	10388,			19,			
								332107,			32

	10389,			5,			
								5182,			8

	10390,			1,			
								56,			1

	10391,			11,			
								81966,			16

	10392,			27,			
								81997,			32

	10393,			17,			
								332171,			32

	10394,			13,			
								331948,			16

	10395,			29,			
								332234,			32

	10396,			25,			
								82061,			32

	10397,			21,			
								332300,			32

	10398,			11,			
								332364,			16

	10399,			16,			
								332395,			16

	10400,			21,			
								20557,			32

	10401,			32,			
								332427,			32

	10402,			2,			
								81726,			2

	10403,			8,			
								331257,			8

	10404,			29,			
								82124,			32

	10405,			16,			
								332491,			16

	10406,			28,			
								332555,			32

	10407,			32,			
								332618,			32

	10408,			8,			
								82191,			8

	10409,			16,			
								332522,			16

	10410,			12,			
								332683,			16

	10411,			31,			
								332745,			32

	10412,			19,			
								332812,			32

	10413,			13,			
								332714,			16

	10414,			5,			
								82206,			8

	10415,			13,			
								332876,			16

	10416,			27,			
								332939,			32

	10417,			14,			
								332907,			16

	10418,			23,			
								333002,			32

	10419,			20,			
								333067,			32

	10420,			32,			
								82252,			32

	10421,			32,			
								333130,			32

	10422,			7,			
								82222,			8

	10423,			30,			
								333194,			32

	10424,			18,			
								333257,			32

	10425,			23,			
								333323,			32

	10426,			15,			
								333387,			16

	10427,			2,			
								1478,			2

	10428,			20,			
								82316,			32

	10429,			16,			
								333418,			16

	10430,			14,			
								333451,			16

	10431,			26,			
								333513,			32

	10432,			31,			
								333578,			32

	10433,			6,			
								333483,			8

	10434,			11,			
								333642,			16

	10435,			18,			
								333705,			32

	10436,			22,			
								333768,			32

	10437,			22,			
								333836,			32

	10438,			6,			
								82381,			8

	10439,			7,			
								82396,			8

	10440,			29,			
								82445,			32

	10441,			26,			
								333899,			32

	10442,			3,			
								4887,			4

	10443,			9,			
								333673,			16

	10444,			3,			
								5108,			4

	10445,			24,			
								82508,			32

	10446,			16,			
								333964,			16

	10447,			25,			
								334026,			32

	10448,			30,			
								82572,			32

	10449,			2,			
								1481,			2

	10450,			8,			
								333498,			8

	10451,			14,			
								333995,			16

	10452,			24,			
								82635,			32

	10453,			26,			
								334091,			32

	10454,			6,			
								334156,			8

	10455,			12,			
								334186,			16

	10456,			17,			
								334218,			32

	10457,			24,			
								334281,			32

	10458,			8,			
								82412,			8

	10459,			11,			
								334348,			16

	10460,			17,			
								82700,			32

	10461,			14,			
								334379,			16

	10462,			12,			
								334411,			16

	10463,			23,			
								334474,			32

	10464,			25,			
								20621,			32

	10465,			19,			
								334537,			32

	10466,			8,			
								82427,			8

	10467,			2,			
								323138,			2

	10468,			21,			
								82763,			32

	10469,			18,			
								334602,			32

	10470,			31,			
								334665,			32

	10471,			21,			
								334729,			32

	10472,			13,			
								82828,			16

	10473,			15,			
								82859,			16

	10474,			26,			
								334792,			32

	10475,			21,			
								334859,			32

	10476,			5,			
								82892,			8

	10477,			3,			
								82908,			4

	10478,			22,			
								334922,			32

	10479,			20,			
								334986,			32

	10480,			31,			
								20684,			32

	10481,			3,			
								82915,			4

	10482,			15,			
								82922,			16

	10483,			22,			
								335049,			32

	10484,			19,			
								335114,			32

	10485,			26,			
								335177,			32

	10486,			4,			
								82960,			4

	10487,			31,			
								335241,			32

	10488,			31,			
								335304,			32

	10489,			23,			
								335370,			32

	10490,			7,			
								82974,			8

	10491,			10,			
								334442,			16

	10492,			7,			
								82990,			8

	10493,			21,			
								335433,			32

	10494,			25,			
								335497,			32

	10495,			13,			
								335561,			16

	10496,			18,			
								335625,			32

	10497,			32,			
								335688,			32

	10498,			14,			
								335592,			16

	10499,			3,			
								5200,			4

	10500,			5,			
								20751,			8

	10501,			24,			
								83020,			32

	10502,			32,			
								335752,			32

	10503,			18,			
								335815,			32

	10504,			15,			
								83085,			16

	10505,			3,			
								82967,			4

	10506,			24,			
								335885,			32

	10507,			19,			
								335948,			32

	10508,			13,			
								83116,			16

	10509,			15,			
								336013,			16

	10510,			18,			
								336075,			32

	10511,			30,			
								336140,			32

	10512,			28,			
								336203,			32

	10513,			12,			
								20781,			16

	10514,			21,			
								336267,			32

	10515,			1,			
								20769,			1

	10516,			6,			
								20814,			8

	10517,			31,			
								336330,			32

	10518,			4,			
								20830,			4

	10519,			22,			
								336396,			32

	10520,			25,			
								336459,			32

	10521,			11,			
								20844,			16

	10522,			25,			
								336523,			32

	10523,			30,			
								336586,			32

	10524,			16,			
								83148,			16

	10525,			19,			
								336651,			32

	10526,			3,			
								20837,			4

	10527,			3,			
								83006,			4

	10528,			1,			
								5012,			1

	10529,			19,			
								20876,			32

	10530,			13,			
								83179,			16

	10531,			5,			
								334171,			8

	10532,			28,			
								336714,			32

	10533,			19,			
								336778,			32

	10534,			10,			
								336044,			16

	10535,			5,			
								82237,			8

	10536,			5,			
								83214,			8

	10537,			14,			
								83244,			16

	10538,			25,			
								336841,			32

	10539,			29,			
								336908,			32

	10540,			1,			
								20770,			1

	10541,			23,			
								336971,			32

	10542,			31,			
								337035,			32

	10543,			19,			
								337098,			32

	10544,			27,			
								20939,			32

	10545,			31,			
								337163,			32

	10546,			29,			
								337226,			32

	10547,			13,			
								83276,			16

	10548,			16,			
								337291,			16

	10549,			28,			
								337353,			32

	10550,			7,			
								83229,			8

	10551,			3,			
								83013,			4

	10552,			12,			
								83340,			16

	10553,			14,			
								83371,			16

	10554,			20,			
								337419,			32

	10555,			32,			
								337482,			32

	10556,			7,			
								83404,			8

	10557,			31,			
								337546,			32

	10558,			4,			
								83420,			4

	10559,			31,			
								337609,			32

	10560,			32,			
								83468,			32

	10561,			28,			
								337674,			32

	10562,			23,			
								337737,			32

	10563,			30,			
								337801,			32

	10564,			14,			
								83434,			16

	10565,			19,			
								337864,			32

	10566,			26,			
								337932,			32

	10567,			19,			
								337995,			32

	10568,			4,			
								5231,			4

	10569,			1,			
								5013,			1

	10570,			6,			
								83533,			8

	10571,			10,			
								83563,			16

	10572,			2,			
								5239,			2

	10573,			16,			
								337322,			16

	10574,			10,			
								338060,			16

	10575,			13,			
								338091,			16

	10576,			4,			
								5246,			4

	10577,			11,			
								338123,			16

	10578,			26,			
								338187,			32

	10579,			1,			
								5243,			1

	10580,			10,			
								21006,			16

	10581,			3,			
								5253,			4

	10582,			4,			
								20774,			4

	10583,			1,			
								5244,			1

	10584,			1,			
								20772,			1

	10585,			11,			
								21037,			16

	10586,			29,			
								83595,			32

	10587,			24,			
								338250,			32

	10588,			30,			
								338314,			32

	10589,			13,			
								338154,			16

	10590,			30,			
								338377,			32

	10591,			14,			
								338444,			16

	10592,			2,			
								5265,			2

	10593,			1,			
								5269,			1

	10594,			12,			
								338475,			16

	10595,			25,			
								338506,			32

	10596,			9,			
								83659,			16

	10597,			20,			
								338570,			32

	10598,			19,			
								338633,			32

	10599,			31,			
								338698,			32

	10600,			24,			
								83723,			32

	10601,			25,			
								338761,			32

	10602,			13,			
								338826,			16

	10603,			17,			
								338888,			32

	10604,			24,			
								338955,			32

	10605,			8,			
								83308,			8

	10606,			20,			
								339018,			32

	10607,			14,			
								338857,			16

	10608,			9,			
								21069,			16

	10609,			16,			
								21100,			16

	10610,			17,			
								339082,			32

	10611,			13,			
								339146,			16

	10612,			5,			
								83323,			8

	10613,			11,			
								339177,			16

	10614,			24,			
								339210,			32

	10615,			9,			
								339274,			16

	10616,			21,			
								83786,			32

	10617,			17,			
								339337,			32

	10618,			32,			
								339400,			32

	10619,			2,			
								5272,			2

	10620,			1,			
								5270,			1

	10621,			12,			
								83690,			16

	10622,			8,			
								83548,			8

	10623,			20,			
								339466,			32

	10624,			25,			
								83850,			32

	10625,			16,			
								339305,			16

	10626,			1,			
								5276,			1

	10627,			22,			
								339529,			32

	10628,			25,			
								83913,			32

	10629,			32,			
								339593,			32

	10630,			4,			
								5279,			4

	10631,			29,			
								339656,			32

	10632,			21,			
								339721,			32

	10633,			17,			
								339784,			32

	10634,			13,			
								339849,			16

	10635,			31,			
								339911,			32

	10636,			17,			
								339980,			32

	10637,			3,			
								5295,			4

	10638,			13,			
								339880,			16

	10639,			15,			
								340044,			16

	10640,			15,			
								340075,			16

	10641,			26,			
								340107,			32

	10642,			9,			
								340171,			16

	10643,			19,			
								340235,			32

	10644,			26,			
								340298,			32

	10645,			8,			
								5309,			8

	10646,			21,			
								340362,			32

	10647,			22,			
								340425,			32

	10648,			31,			
								340491,			32

	10649,			3,			
								5302,			4

	10650,			13,			
								340202,			16

	10651,			5,			
								21134,			8

	10652,			18,			
								83981,			32

	10653,			20,			
								340554,			32

	10654,			15,			
								340619,			16

	10655,			20,			
								340681,			32

	10656,			9,			
								21196,			16

	10657,			27,			
								340746,			32

	10658,			24,			
								340809,			32

	10659,			14,			
								21227,			16

	10660,			4,			
								83427,			4

	10661,			10,			
								84045,			16

	10662,			7,			
								84077,			8

	10663,			5,			
								84092,			8

	10664,			31,			
								340873,			32

	10665,			4,			
								21166,			4

	10666,			18,			
								340936,			32

	10667,			12,			
								340650,			16

	10668,			15,			
								84109,			16

	10669,			25,			
								341003,			32

	10670,			24,			
								341066,			32

	10671,			9,			
								341131,			16

	10672,			27,			
								84171,			32

	10673,			8,			
								21180,			8

	10674,			10,			
								341162,			16

	10675,			12,			
								341194,			16

	10676,			22,			
								341258,			32

	10677,			25,			
								341321,			32

	10678,			14,			
								20526,			16

	10679,			21,			
								341385,			32

	10680,			18,			
								84236,			32

	10681,			17,			
								341448,			32

	10682,			11,			
								341225,			16

	10683,			4,			
								21173,			4

	10684,			26,			
								84299,			32

	10685,			4,			
								341517,			4

	10686,			1,			
								5277,			1

	10687,			7,			
								341531,			8

	10688,			28,			
								341577,			32

	10689,			23,			
								341641,			32

	10690,			14,			
								341546,			16

	10691,			11,			
								341705,			16

	10692,			4,			
								5358,			4

	10693,			10,			
								341736,			16

	10694,			28,			
								341769,			32

	10695,			3,			
								5365,			4

	10696,			31,			
								84363,			32

	10697,			3,			
								5373,			4

	10698,			28,			
								341832,			32

	10699,			16,			
								341897,			16

	10700,			30,			
								341959,			32

	10701,			16,			
								84140,			16

	10702,			25,			
								342027,			32

	10703,			5,			
								341929,			8

	10704,			27,			
								342090,			32

	10705,			29,			
								342154,			32

	10706,			17,			
								342217,			32

	10707,			7,			
								21262,			8

	10708,			23,			
								84426,			32

	10709,			7,			
								21277,			8

	10710,			14,			
								342283,			16

	10711,			13,			
								342314,			16

	10712,			5,			
								21293,			8

	10713,			10,			
								342346,			16

	10714,			3,			
								5380,			4

	10715,			11,			
								342377,			16

	10716,			26,			
								342409,			32

	10717,			3,			
								21309,			4

	10718,			7,			
								84494,			8

	10719,			27,			
								342472,			32

	10720,			15,			
								84524,			16

	10721,			4,			
								21316,			4

	10722,			13,			
								342539,			16

	10723,			3,			
								84510,			4

	10724,			27,			
								84555,			32

	10725,			3,			
								84517,			4

	10726,			24,			
								342601,			32

	10727,			6,			
								341944,			8

	10728,			22,			
								342665,			32

	10729,			8,			
								84621,			8

	10730,			3,			
								84637,			4

	10731,			10,			
								342570,			16

	10732,			25,			
								342728,			32

	10733,			28,			
								342793,			32

	10734,			1,			
								5288,			1

	10735,			24,			
								342856,			32

	10736,			5,			
								5341,			8

	10737,			7,			
								342922,			8

	10738,			22,			
								342983,			32

	10739,			32,			
								343050,			32

	10740,			2,			
								58,			2

	10741,			32,			
								84682,			32

	10742,			12,			
								342952,			16

	10743,			26,			
								343113,			32

	10744,			19,			
								84747,			32

	10745,			22,			
								343177,			32

	10746,			21,			
								343240,			32

	10747,			14,			
								343306,			16

	10748,			9,			
								84811,			16

	10749,			29,			
								343368,			32

	10750,			11,			
								84842,			16

	10751,			6,			
								342937,			8

	10752,			23,			
								343432,			32

	10753,			20,			
								343495,			32

	10754,			27,			
								343561,			32

	10755,			25,			
								343624,			32

	10756,			19,			
								5389,			32

	10757,			2,			
								5290,			2

	10758,			16,			
								343337,			16

	10759,			25,			
								343688,			32

	10760,			18,			
								343751,			32

	10761,			3,			
								84644,			4

	10762,			1,			
								5217,			1

	10763,			29,			
								343816,			32

	10764,			7,			
								84652,			8

	10765,			3,			
								84668,			4

	10766,			10,			
								84875,			16

	10767,			5,			
								343881,			8

	10768,			3,			
								84675,			4

	10769,			20,			
								84937,			32

	10770,			18,			
								343943,			32

	10771,			6,			
								343896,			8

	10772,			5,			
								85006,			8

	10773,			14,			
								85036,			16

	10774,			21,			
								344006,			32

	10775,			11,			
								343911,			16

	10776,			14,			
								85068,			16

	10777,			22,			
								344077,			32

	10778,			21,			
								344140,			32

	10779,			2,			
								5328,			2

	10780,			25,			
								85131,			32

	10781,			27,			
								344204,			32

	10782,			12,			
								85099,			16

	10783,			31,			
								344267,			32

	10784,			1,			
								5220,			1

	10785,			32,			
								344332,			32

	10786,			22,			
								344395,			32

	10787,			11,			
								344460,			16

	10788,			2,			
								5223,			2

	10789,			5,			
								85021,			8

	10790,			21,			
								344522,			32

	10791,			22,			
								344588,			32

	10792,			21,			
								344651,			32

	10793,			29,			
								344715,			32

	10794,			15,			
								344491,			16

	10795,			26,			
								344778,			32

	10796,			14,			
								344844,			16

	10797,			22,			
								344906,			32

	10798,			9,			
								344875,			16

	10799,			13,			
								344971,			16

	10800,			18,			
								21387,			32

	10801,			18,			
								345033,			32

	10802,			13,			
								345002,			16

	10803,			10,			
								345101,			16

	10804,			30,			
								21450,			32

	10805,			28,			
								345163,			32

	10806,			21,			
								345227,			32

	10807,			14,			
								345132,			16

	10808,			17,			
								85194,			32

	10809,			8,			
								21149,			8

	10810,			18,			
								345290,			32

	10811,			27,			
								345355,			32

	10812,			26,			
								345418,			32

	10813,			12,			
								21324,			16

	10814,			14,			
								345483,			16

	10815,			18,			
								345545,			32

	10816,			28,			
								345611,			32

	10817,			20,			
								345674,			32

	10818,			20,			
								345738,			32

	10819,			18,			
								345801,			32

	10820,			7,			
								5454,			8

	10821,			28,			
								85259,			32

	10822,			10,			
								345514,			16

	10823,			27,			
								345866,			32

	10824,			7,			
								85324,			8

	10825,			9,			
								85354,			16

	10826,			30,			
								345929,			32

	10827,			20,			
								345993,			32

	10828,			5,			
								85339,			8

	10829,			2,			
								5335,			2

	10830,			10,			
								85387,			16

	10831,			26,			
								346056,			32

	10832,			10,			
								21518,			16

	10833,			7,			
								85419,			8

	10834,			2,			
								5338,			2

	10835,			8,			
								85434,			8

	10836,			11,			
								346125,			16

	10837,			28,			
								346187,			32

	10838,			32,			
								346251,			32

	10839,			1,			
								5221,			1

	10840,			12,			
								346156,			16

	10841,			15,			
								346315,			16

	10842,			8,			
								346347,			8

	10843,			26,			
								346379,			32

	10844,			8,			
								85451,			8

	10845,			4,			
								5470,			4

	10846,			13,			
								85481,			16

	10847,			19,			
								346442,			32

	10848,			30,			
								21580,			32

	10849,			17,			
								346506,			32

	10850,			13,			
								346570,			16

	10851,			31,			
								346635,			32

	10852,			16,			
								85516,			16

	10853,			7,			
								85466,			8

	10854,			4,			
								85549,			4

	10855,			5,			
								85563,			8

	10856,			2,			
								85557,			2

	10857,			15,			
								85579,			16

	10858,			32,			
								346698,			32

	10859,			6,			
								85611,			8

	10860,			24,			
								346762,			32

	10861,			18,			
								346825,			32

	10862,			22,			
								346890,			32

	10863,			21,			
								346953,			32

	10864,			27,			
								21644,			32

	10865,			8,			
								85626,			8

	10866,			9,			
								346601,			16

	10867,			23,			
								347017,			32

	10868,			31,			
								85642,			32

	10869,			25,			
								347080,			32

	10870,			12,			
								347148,			16

	10871,			18,			
								347210,			32

	10872,			32,			
								85705,			32

	10873,			4,			
								5477,			4

	10874,			21,			
								347274,			32

	10875,			31,			
								347337,			32

	10876,			11,			
								85771,			16

	10877,			6,			
								85803,			8

	10878,			31,			
								347402,			32

	10879,			13,			
								347179,			16

	10880,			20,			
								85833,			32

	10881,			19,			
								347465,			32

	10882,			13,			
								347530,			16

	10883,			22,			
								347592,			32

	10884,			6,			
								85818,			8

	10885,			26,			
								85897,			32

	10886,			10,			
								347561,			16

	10887,			24,			
								347658,			32

	10888,			21,			
								85960,			32

	10889,			7,			
								346362,			8

	10890,			30,			
								347721,			32

	10891,			24,			
								347785,			32

	10892,			17,			
								347848,			32

	10893,			14,			
								5517,			16

	10894,			28,			
								347913,			32

	10895,			23,			
								347976,			32

	10896,			9,			
								86030,			16

	10897,			2,			
								85560,			2

	10898,			27,			
								348040,			32

	10899,			4,			
								86063,			4

	10900,			29,			
								86092,			32

	10901,			25,			
								348103,			32

	10902,			23,			
								348172,			32

	10903,			28,			
								348235,			32

	10904,			11,			
								86157,			16

	10905,			19,			
								348299,			32

	10906,			8,			
								86077,			8

	10907,			22,			
								348362,			32

	10908,			6,			
								86189,			8

	10909,			1,			
								5218,			1

	10910,			19,			
								86219,			32

	10911,			2,			
								86071,			2

	10912,			22,			
								348427,			32

	10913,			4,			
								5550,			4

	10914,			32,			
								348490,			32

	10915,			16,			
								348555,			16

	10916,			26,			
								21707,			32

	10917,			20,			
								348617,			32

	10918,			6,			
								86204,			8

	10919,			26,			
								348683,			32

	10920,			16,			
								348586,			16

	10921,			13,			
								348747,			16

	10922,			25,			
								348810,			32

	10923,			32,			
								348873,			32

	10924,			22,			
								86284,			32

	10925,			9,			
								348778,			16

	10926,			31,			
								348938,			32

	10927,			20,			
								349001,			32

	10928,			24,			
								349065,			32

	10929,			8,			
								21550,			8

	10930,			12,			
								349129,			16

	10931,			30,			
								349195,			32

	10932,			31,			
								349258,			32

	10933,			8,			
								84907,			8

	10934,			22,			
								349322,			32

	10935,			13,			
								349160,			16

	10936,			13,			
								86348,			16

	10937,			18,			
								349385,			32

	10938,			22,			
								349450,			32

	10939,			13,			
								86379,			16

	10940,			9,			
								86412,			16

	10941,			32,			
								349513,			32

	10942,			6,			
								84922,			8

	10943,			28,			
								349577,			32

	10944,			6,			
								86444,			8

	10945,			30,			
								349640,			32

	10946,			19,			
								349706,			32

	10947,			22,			
								349769,			32

	10948,			28,			
								349833,			32

	10949,			11,			
								21773,			16

	10950,			18,			
								349896,			32

	10951,			17,			
								349961,			32

	10952,			6,			
								86459,			8

	10953,			30,			
								86474,			32

	10954,			8,			
								350026,			8

	10955,			19,			
								350088,			32

	10956,			29,			
								86540,			32

	10957,			11,			
								350056,			16

	10958,			18,			
								350151,			32

	10959,			11,			
								350220,			16

	10960,			17,			
								350282,			32

	10961,			1,			
								5209,			1

	10962,			4,			
								5557,			4

	10963,			18,			
								350346,			32

	10964,			10,			
								21804,			16

	10965,			23,			
								350409,			32

	10966,			5,			
								21565,			8

	10967,			23,			
								350474,			32

	10968,			8,			
								21837,			8

	10969,			29,			
								350537,			32

	10970,			2,			
								86074,			2

	10971,			23,			
								350601,			32

	10972,			27,			
								86603,			32

	10973,			24,			
								350664,			32

	10974,			5,			
								350041,			8

	10975,			10,			
								350251,			16

	10976,			18,			
								86667,			32

	10977,			4,			
								341524,			4

	10978,			21,			
								350730,			32

	10979,			22,			
								350793,			32

	10980,			17,			
								86730,			32

	10981,			17,			
								350857,			32

	10982,			5,			
								350922,			8

	10983,			27,			
								350985,			32

	10984,			3,			
								86798,			4

	10985,			7,			
								86812,			8

	10986,			20,			
								351048,			32

	10987,			5,			
								86828,			8

	10988,			9,			
								86859,			16

	10989,			2,			
								86806,			2

	10990,			5,			
								86843,			8

	10991,			15,			
								86890,			16

	10992,			2,			
								86809,			2

	10993,			14,			
								86923,			16

	10994,			30,			
								351112,			32

	10995,			4,			
								86956,			4

	10996,			30,			
								86985,			32

	10997,			16,			
								350952,			16

	10998,			1,			
								20773,			1

	10999,			21,			
								351175,			32

	11000,			3,			
								86963,			4

	11001,			15,			
								87053,			16

	11002,			16,			
								87084,			16

	11003,			17,			
								351242,			32

	11004,			26,			
								87115,			32

	11005,			28,			
								351305,			32

	11006,			3,			
								86971,			4

	11007,			19,			
								351369,			32

	11008,			5,			
								350937,			8

	11009,			3,			
								86978,			4

	11010,			18,			
								351432,			32

	11011,			16,			
								351498,			16

	11012,			4,			
								87182,			4

	11013,			30,			
								351560,			32

	11014,			4,			
								87189,			4

	11015,			8,			
								87196,			8

	11016,			24,			
								87242,			32

	11017,			13,			
								87211,			16

	11018,			1,			
								5210,			1

	11019,			26,			
								351624,			32

	11020,			29,			
								87307,			32

	11021,			31,			
								351687,			32

	11022,			24,			
								351753,			32

	11023,			4,			
								351531,			4

	11024,			15,			
								21900,			16

	11025,			3,			
								21933,			4

	11026,			10,			
								351817,			16

	11027,			23,			
								351880,			32

	11028,			13,			
								87371,			16

	11029,			27,			
								351943,			32

	11030,			11,			
								87402,			16

	11031,			5,			
								21947,			8

	11032,			12,			
								5580,			16

	11033,			14,			
								351848,			16

	11034,			24,			
								352008,			32

	11035,			18,			
								352071,			32

	11036,			22,			
								352135,			32

	11037,			10,			
								21355,			16

	11038,			30,			
								352198,			32

	11039,			4,			
								21940,			4

	11040,			27,			
								352268,			32

	11041,			6,			
								21868,			8

	11042,			5,			
								21883,			8

	11043,			24,			
								352331,			32

	11044,			19,			
								352395,			32

	11045,			29,			
								352458,			32

	11046,			1,			
								5488,			1

	11047,			10,			
								352524,			16

	11048,			24,			
								87434,			32

	11049,			20,			
								352586,			32

	11050,			1,			
								5489,			1

	11051,			22,			
								352650,			32

	11052,			22,			
								352713,			32

	11053,			12,			
								87498,			16

	11054,			14,			
								352555,			16

	11055,			27,			
								352779,			32

	11056,			1,			
								5491,			1

	11057,			10,			
								21963,			16

	11058,			28,			
								352842,			32

